PriceTable,ItemGroup,ItemName,ItemId,PR,ProcCode,StartMonth,EndMonth,ChargeAmt,AllowAmt,Modifier1,Modifier2,Modifier3,Modifier4,ItemKey,PriceTableKey,AcceptAssignment,StockUomAbbr,StockUomName
NY Medicaid,HME - Incontinence Products,EXTRA LARGE PULLUPS,FIT23600AZ,Purchase,T4524,1,99999,0.7300,0.7300,,,,,1433,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,MEDIUM PULLUPS,FIT33005A,Purchase,T4522,1,99999,0.5200,0.5200,,,,,1529,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,MEDIUM PULLUPS,FIT33005AZ,Purchase,T4522,1,99999,0.5200,0.5200,,,,,1528,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,LARGE PULLUPS,FIT33505A,Purchase,T4523,1,99999,0.6900,0.6900,,,,,1531,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,LARGE PULLUPS,FIT33505AZ,Purchase,T4523,1,99999,0.6900,0.6900,,,,,1530,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,EXTRA LARGE PULLUPS,FIT33600A,Purchase,T4524,1,99999,0.7300,0.7300,,,,,1533,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,EXTRA LARGE PULLUPS,FIT33600AZ,Purchase,T4524,1,99999,0.7300,0.7300,,,,,1532,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,2XL PULLUPS,FIT700A,Purchase,T4543,1,99999,1.4000,1.3900,,,,,1494,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,2XL PULLUPS,FIT700AZ,Purchase,T4543,1,99999,1.4000,1.3900,,,,,1493,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,3XL Pullups,FIT800,Purchase,T4543,1,99999,1.4000,1.3900,,,,,1496,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,3XL Pullups,FIT800Z,Purchase,T4543,1,99999,1.4000,1.3900,,,,,1495,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,LARGE BRIEFS,FITBASICLG,Purchase,T4523,1,99999,0.6900,0.6900,,,,,1437,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,LARGE BRIEFS,FITBASICLGZ,Purchase,T4523,1,99999,0.6900,0.6900,,,,,1435,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,MEDIUM BRIEFS,FITBASICMD,Purchase,T4522,1,99999,0.5200,0.5200,,,,,1440,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,MEDIUM BRIEFS,FITBASICMDZ,Purchase,T4522,1,99999,0.5200,0.5200,,,,,1439,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,EXTRA LARGE BRIEFS,FITBASICXLG,Purchase,T4524,1,99999,0.7300,0.7300,,,,,1442,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,EXTRA LARGE BRIEFS,FITBASICXLGZ,Purchase,T4524,1,99999,0.7300,0.7300,,,,,1441,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,2XL BRIEFS,FITBASICXXL,Purchase,T4543,1,99999,1.3900,1.3900,,,,,1444,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,2XL BRIEFS,FITBASICXXLZ,Purchase,T4543,1,99999,1.3900,1.3900,,,,,1443,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,LARGE BRIEFS,FITEXTRALG,Purchase,T4523,1,99999,0.6900,0.6900,,,,,1438,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,LARGE BRIEFS,FITEXTRALGZ,Purchase,T4523,1,99999,0.6900,0.6900,,,,,1436,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,MEDIUM BRIEFS,FITEXTRAMD,Purchase,T4522,1,99999,0.5200,0.5200,,,,,1446,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,MEDIUM BRIEFS,FITEXTRAMDZ,Purchase,T4522,1,99999,0.5200,0.5200,,,,,1445,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,FITRIGHT EXTRA CLOTH-LIKE ADULT INCONTINENCE BRIEF,FITEXTRARG,Purchase,T4523,1,99999,0.6800,0.6800,NU,,,,1447,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,FITRIGHT EXTRA CLOTH-LIKE ADULT INCONTINENCE BRIEF,FITEXTRARGZ,Purchase,T4521,1,99999,0.4800,0.4800,,,,,1448,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,SMALL BRIEFS,FITEXTRASM,Purchase,T4521,1,99999,0.4800,0.4800,,,,,1450,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,SMALL BRIEFS,FITEXTRASMZ,Purchase,T4521,1,99999,0.4800,0.4800,,,,,1449,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,EXTRA LARGE BRIEFS,FITEXTRAXLG,Purchase,T4524,1,99999,0.7300,0.7300,,,,,1452,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,EXTRA LARGE BRIEFS,FITEXTRAXLGZ,Purchase,T4524,1,99999,0.7300,0.7300,,,,,1451,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,2XL BRIEFS,FITEXTRAXXL,Purchase,T4543,1,99999,1.4000,1.3900,,,,,1454,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,2XL BRIEFS,FITEXTRAXXLZ,Purchase,T4543,1,99999,1.4000,1.3900,,,,,1453,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,"FITRIGHT PLUS ADULT INCONTINENCE BRIEFS, SIZE L, F",FITPLUSLG,Purchase,T4523,1,99999,0.6900,0.6900,,,,,1537,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,"FITRIGHT PLUS ADULT INCONTINENCE BRIEFS, SIZE L, F",FITPLUSLGZ,Purchase,T4523,1,99999,0.6900,0.6900,,,,,1536,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,"FITRIGHT PLUS ADULT INCONTINENCE BRIEFS, SIZE M, F",FITPLUSMD,Purchase,T4522,1,99999,0.5200,0.5200,,,,,1535,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,"FITRIGHT PLUS ADULT INCONTINENCE BRIEFS, SIZE M, F",FITPLUSMDZ,Purchase,T4522,1,99999,0.5200,0.5200,,,,,1534,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,"FITRIGHT PLUS ADULT INCONTINENCE BRIEFS, SIZE XL,",FITPLUSXLG,Purchase,T4524,1,99999,0.7300,0.7300,,,,,1539,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,"FITRIGHT PLUS ADULT INCONTINENCE BRIEFS, SIZE XL,",FITPLUSXLGZ,Purchase,T4524,1,99999,0.7300,0.7300,,,,,1538,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,LARGE BRIEFS,FITULTRALG,Purchase,T4523,1,99999,0.6900,0.6900,,,,,1543,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,LARGE BRIEFS,FITULTRALGZ,Purchase,T4523,1,99999,0.6900,0.6900,,,,,1542,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,MEDIUM BRIEFS,FITULTRAMD,Purchase,T4522,1,99999,0.5200,0.5200,,,,,1541,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,MEDIUM BRIEFS,FITULTRAMDZ,Purchase,T4522,1,99999,0.5200,0.5200,,,,,1540,105,True,EA,Each(es)
NY Medicaid,HME - Incontinence Products,FITULTRASM,FITULTRASM,Purchase,T4521,1,99999,0.4800,0.4800,,,,,1574,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,"FitRight Ultra Adult Incontinence Briefs, Size S,",FITULTRASMZ,Purchase,T4521,1,99999,0.4800,0.4800,,,,,1573,105,True,BG,Bag(s)
NY Medicaid,HME - Incontinence Products,EXTRA LARGE BRIEFS,FITULTRAXLG,Purchase,T4524,1,99999,0.7300,0.7300,,,,,1545,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,EXTRA LARGE BRIEFS,FITULTRAXLGZ,Purchase,T4524,1,99999,0.7300,0.7300,,,,,1544,105,True,BG,Bag(s)
NY Medicaid,Bathroom Aids,BRD165824H,Foley catheter item,Purchase,A4344,1,99999,1.0000,1.0000,,,,,1657,105,True,EA,Each(es)
NY Medicaid,,"Fracture Bedpan, Bariatric, Graphite",FractureBedpan,Purchase,E0276,1,99999,19.6400,19.6400,,,,,1288,105,True,EA,Each(es)
NY Medicaid,,"Fracture Bedpan, Bariatric, Graphite",FractureBedpan,Rental,E0276,1,99999,2.1600,2.1600,,,,,1288,105,True,EA,Each(es)
NY Medicaid,Beds,Full Electric Hospital Bed,FullElectricHosptBed,Rental,E0265,1,99999,219.3500,219.3500,,,,,1285,105,True,EA,Each(es)
NY Medicaid,Beds - Components,FULL SIDE RAIL PAIR,FULLSIDERAILPAIR,Purchase,E0310,1,99999,181.5360,115.3500,NU,,,,680,105,True,PR,Pair(s)
NY Medicaid,Beds - Components,Gailt Belt,GailtBelt,Purchase,E1399,1,99999,,,NU,,,,1390,105,True,EA,Each(es)
NY Medicaid,,Gait Belt,GaitBelt,Purchase,E0700,1,99999,15.3000,15.3000,,,,,1571,105,True,EA,Each(es)
NY Medicaid,Wheelchair Accessories,GEL CUSHION WC 16 EACH,GELCUSHIONWC16EACH,Purchase,E2603,1,99999,191.7960,120.7400,NU,,,,713,105,True,EA,Each(es)
NY Medicaid,Wheelchair Accessories,GEL CUSHION WC 18 EACH,GELCUSHIONWC18EACH,Purchase,E2603,1,99999,191.7960,120.7400,NU,,,,714,105,True,EA,Each(es)
NY Medicaid,Wheelchair Accessories,GEL CUSHION WC 20 EACH,GELCUSHIONWC20EACH,Purchase,E2603,1,99999,191.7960,120.7400,NU,,,,715,105,True,EA,Each(es)
NY Medicaid,Ambulatory Aids,Gel Pressure Pad for Mattress,GELOVERLAY,Purchase,E0185,1,99999,167.4000,167.4000,,,,,717,105,True,EA,Each(es)
NY Medicaid,,Blood glucose/reagent strips,GlucoseBloodTest,Purchase,A4253,1,99999,14.4700,14.4700,,,,,1568,105,True,BX,Box(es)
NY Medicaid,,"GRADIENT PRESSURE AID (SLEEVE), READY MA",GRADIENT PRESSURE AI,Purchase,S8424,1,99999,33.8200,33.8200,RT,,,,1058,105,True,,
NY Medicaid,,"GRADIENT PRESSURE AID (SLEEVE), READY MA",GRADIENT PRESSURE AI,Purchase,S8424,1,99999,33.8200,33.8200,LT,,,,1058,105,True,,
NY Medicaid,Supplies - Medical/Surgical,Disposable Nebulizer Kit,HCS4485H,Purchase,A7005,1,99999,28.6440,16.1900,NU,,,,1520,105,True,EA,Each(es)
NY Medicaid,Ambulatory Aids,"WALKER, HEAVY DUTY, WHEELED, RIGID OR FOLDING, ANY","HDWALKERWHEELS,CS",Purchase,E0149,1,99999,165.0000,165.0000,,,,,531,105,True,,
NY Medicaid,Ambulatory Aids,"WALKER, HEAVY DUTY, WHEELED, RIGID OR FOLDING, ANY","HDWALKERWHEELS,EACH",Purchase,E0149,1,99999,165.0000,165.0000,,,,,1230,105,True,EA,Each(es)
NY Medicaid,,HEEL OR ELBOW PROTECTOR EACH,HEEL OR ELBOW PROTEC,Purchase,E0191,1,99999,11.2900,11.2900,NU,,,,1057,105,True,,
NY Medicaid,Wheelchairs - Manual,"HIGH STRENGTH, LIGHTWEIGHT WHEELCHAIR",HighStrength22INWC,Rental,K0004,1,99999,127.3440,81.0900,RR,,,,1562,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,"HIGH STRENGTH, LIGHTWEIGHT WHEELCHAIR",HighStrength22INWC,Purchase,K0004,1,99999,874.8600,810.8600,NU,,,,1562,105,True,EA,Each(es)
NY Medicaid,HME - Misc,HIGH HIP CHAIR,HIP CHAIR,Purchase,E1399,1,99999,,,NU,,,,883,105,True,,
NY Medicaid,Ambulatory Aids,HIP-KIT,HIP-KIT,Purchase,E1399,1,99999,,,NU,,,,683,105,True,EA,Each(es)
NY Medicaid,Ambulatory Aids,HL RENTAL,HL RENTAL,Purchase,E0630,1,99999,1500.0000,1035.3600,,,,,1125,105,True,EA,Each(es)
NY Medicaid,,HOLLISTER 8414 EACH,HOLLISTER8414EACH,Purchase,A4430,1,99999,13.6000,13.6000,,,,,1395,105,True,EA,Each(es)
NY Medicaid,HME - Incontinence Products,GLOVES / VINYL S,HOME401H,Purchase,A4927,1,99999,4.6000,4.6000,,,,,1515,105,True,BX,Box(es)
NY Medicaid,HME - Incontinence Products,Vinyl Gloves SM,HOME401HSMALL,Purchase,A4927,1,99999,3.5000,3.5000,,,,,1511,105,True,BX,Box(es)
NY Medicaid,HME - Incontinence Products,GLOVES / VINYL MED,HOME402H,Purchase,A4927,1,99999,4.6000,4.6000,,,,,1516,105,True,BX,Box(es)
NY Medicaid,HME - Incontinence Products,Vinyl Gloves M,HOME402HM,Purchase,A4927,1,99999,3.5000,3.5000,,,,,1512,105,True,BX,Box(es)
NY Medicaid,HME - Incontinence Products,Vinyl Gloves L,HOME403H,Purchase,A4927,1,99999,4.6000,4.6000,,,,,1513,105,True,BX,Box(es)
NY Medicaid,HME - Incontinence Products,GLOVES / VINYL XL,HOME404H,Purchase,A4927,1,99999,7.9900,4.6000,,,,,1517,105,True,BX,Box(es)
NY Medicaid,Ambulatory Aids,"Patient Lift, Hydraulic or Mechanical",HoyerLift,Purchase,E0630,1,99999,1045.7100,1045.7100,,,,,534,105,True,EA,Each(es)
NY Medicaid,HME - Incontinence Products,DIAPERS/PULL-UPS: DRYTIME CHILD DISPOSABLE TRAININ,HSP29815,Purchase,T4533,1,99999,0.4000,0.4000,,,,,1547,105,True,CA,Case(s)
NY Medicaid,HME - Incontinence Products,DIAPERS/PULL-UPS: DRYTIME CHILD DISPOSABLE TRAININ,HSP29815Z,Purchase,T4533,1,99999,0.4000,0.4000,,,,,1546,105,True,BG,Bag(s)
NY Medicaid,Urologicals,"Urinary Extension Tubing with Connector, 18"" Nonst",HTP9345H,Purchase,A4331,1,99999,1.8200,1.8200,,,,,1672,105,True,,
NY Medicaid,,Humidifier Bottle,HumidifierBottle,Rental,E0550,1,99999,80.0200,80.0200,,,,,1398,105,True,EA,Each(es)
NY Medicaid,HME - Incontinence Products,INCO Samples,INCO Samples,Purchase,E1399,1,99999,,,NU,,,,1590,105,True,EA,Each(es)
NY Medicaid,Beds - Components,INNERSPRINGMATTRESS,INNERSPRINGMATTRESS,Purchase,E0271,1,99999,204.6840,157.2100,NU,,,,679,105,True,EA,Each(es)
NY Medicaid,Beds - Components,INTRODUCTORY MARKETINGPROGRAMAGREEMENT,INTROMARKETING,Purchase,E1399,1,99999,,,NU,,,,1284,105,True,EA,Each(es)
NY Medicaid,Ambulatory Aids,"WALKER, JUNIOR, WHEELED",JRWALKERWHEELEDCASE,Purchase,E0143,1,99999,108.7800,92.2100,NU,,,,532,105,True,,
NY Medicaid,Ambulatory Aids,"WALKER, JUNIOR, WHEELED",JRWALKERWHEELEDEACH,Purchase,E0143,1,99999,108.7800,92.2100,NU,,,,533,105,True,,
NY Medicaid,Wheelchairs - Manual,WHEELCHAIR - STANDARD - FR,K0001,Rental,K0001,1,1,53.6880,28.0400,RR,KH,KX,,45,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,WHEELCHAIR - STANDARD - FR,K0001,Purchase,K0001,1,99999,320.5000,280.3900,NU,,,,45,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,WHEELCHAIR - STANDARD - FR,K0001 - Medline,Rental,K0001,1,99999,53.6880,28.0400,RR,,,,455,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,WHEELCHAIR - STANDARD - FR,K0001-16'',Rental,K0001,1,99999,53.6880,28.0400,RR,,,,927,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,WHEELCHAIR - STANDARD - FR,K0001-16'',Purchase,K0001,1,99999,320.5000,280.3900,NU,,,,927,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,WHEELCHAIR - STANDARD - FR,K0001-18'',Rental,K0001,1,1,53.6880,28.3200,RR,KH,KX,,926,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,WHEELCHAIR - STANDARD - FR,K0001-18'',Purchase,K0001,1,99999,320.5000,280.3900,NU,,,,926,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,WHEELCHAIR - STANDARD - FR,K0001-20'',Rental,K0001,1,1,53.6880,28.3200,RR,KH,KX,,928,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,WHEELCHAIR - STANDARD - FR,K0001-20'',Purchase,K0001,1,99999,320.5000,280.3900,NU,,,,928,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,WHEELCHAIR - STANDARD - FR,K0001-22,Rental,K0001,1,99999,53.6880,28.0400,RR,,,,929,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,WHEELCHAIR - STANDARD - FR,K0001-22,Purchase,K0001,1,99999,320.5000,280.3900,NU,,,,929,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,STANDARD HEMI (LOW SEAT) WHEELCHAIR,K0002,Rental,K0002,1,99999,87.0840,46.5300,RR,,,,224,105,True,,
NY Medicaid,Wheelchairs - Manual,STANDARD HEMI (LOW SEAT) WHEELCHAIR,K0002,Purchase,K0002,1,99999,495.5000,465.3200,NU,,,,224,105,True,,
NY Medicaid,Wheelchairs - Manual,LIGHTWEIGHT WHEELCHAIR,K0003,Purchase,K0003,1,99999,650.0000,559.5000,NU,,,,225,105,True,,
NY Medicaid,Wheelchairs - Manual,LIGHTWEIGHT WHEELCHAIR,K0003,Rental,K0003,1,1,82.6320,55.9500,RR,KH,KX,,225,105,True,,
NY Medicaid,Wheelchairs - Manual,"HIGH STRENGTH, LIGHTWEIGHT WHEELCHAIR",K0004,Rental,K0004,1,99999,127.3440,81.0900,RR,,,,226,105,True,,
NY Medicaid,Wheelchairs - Manual,"HIGH STRENGTH, LIGHTWEIGHT WHEELCHAIR",K0004,Purchase,K0004,1,99999,874.8600,810.8600,NU,,,,226,105,True,,
NY Medicaid,Wheelchairs - Manual,ULTRALIGHTWEIGHT WHEELCHAIR,K0005,Rental,K0005,1,99999,271.3920,271.3920,RR,,,,227,105,True,,
NY Medicaid,Wheelchairs - Manual,ULTRALIGHTWEIGHT WHEELCHAIR,K0005,Purchase,K0005,1,99999,2714.2320,1779.0800,NU,,,,227,105,True,,
NY Medicaid,Wheelchairs - Manual,HEAVY DUTY WHEELCHAIR,K0006,Purchase,K0006,1,99999,771.1000,737.0300,NU,,,,228,105,True,,
NY Medicaid,Wheelchairs - Manual,HEAVY DUTY WHEELCHAIR,K0006,Rental,K0006,1,99999,135.4800,73.7000,RR,,,,228,105,True,,
NY Medicaid,Wheelchairs - Manual,HEAVY DUTY WHEELCHAIR,"K0006 - 22""",Rental,K0006,1,99999,135.4800,73.7000,RR,,,,933,105,True,,
NY Medicaid,Wheelchairs - Manual,HEAVY DUTY WHEELCHAIR,"K0006 - 22""",Purchase,K0006,1,99999,771.1000,737.0300,NU,,,,933,105,True,,
NY Medicaid,Wheelchairs - Manual,K0006 24 Inch WC,K000624INWC,Rental,K0006,1,99999,135.4800,73.7000,RR,,,,1380,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,K0006 24 Inch WC,K000624INWC,Purchase,K0006,1,99999,771.1000,737.0300,NU,,,,1380,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,EXTRA HEAVY DUTY WHEELCHAIR,K0007,Purchase,K0007,1,99999,1189.5300,1074.7800,NU,,,,229,105,True,,
NY Medicaid,Wheelchairs - Manual,EXTRA HEAVY DUTY WHEELCHAIR,K0007,Rental,K0007,1,1,189.7680,189.7680,RR,KH,KX,,229,105,True,,
NY Medicaid,Wheelchairs - Manual,EXTRA HEAVY DUTY WHEELCHAIR,"K0007 - 24""",Rental,K0007,1,99999,189.7680,189.7680,RR,,,,934,105,True,,
NY Medicaid,Wheelchairs - Manual,EXTRA HEAVY DUTY WHEELCHAIR,"K0007 - 24""",Purchase,K0007,1,99999,1189.5300,1074.7800,NU,,,,934,105,True,,
NY Medicaid,Wheelchair Accessories,"DETACHABLE, NON-ADJUSTABLE HEIGHT ARMREST",K0015,Purchase,K0015,1,99999,192.0840,53.5500,NU,,,,234,105,True,,
NY Medicaid,Wheelchair Accessories,"DETACHABLE, ADJUSTABLE HEIGHT ARMREST",K0017,Purchase,K0017,1,99999,66.8040,46.2000,NU,,,,235,105,True,,
NY Medicaid,Wheelchair Accessories,"DETACHABLE, ADJUSTABLE HEIGHT ARMREST",K0018,Purchase,K0018,1,99999,37.5120,25.8100,NU,,,,236,105,True,,
NY Medicaid,Wheelchair Accessories,ARM PAD,K0019,Purchase,K0019,1,99999,20.8440,14.7900,NU,,,,237,105,True,,
NY Medicaid,Wheelchair Accessories,ADJUSTABLE HEIGHT ARMREST,K0020,Purchase,K0020,1,99999,62.8320,62.8320,NU,,,,238,105,True,,
NY Medicaid,Wheelchair Accessories,HIGH MOUNT FLIP-UP FOOTREST,K0037,Purchase,K0037,1,99999,55.5480,37.0100,NU,,,,245,105,True,,
NY Medicaid,Wheelchair Accessories,LEG STRAP,K0038,Purchase,K0038,1,99999,32.4720,21.9400,NU,,,,246,105,True,,
NY Medicaid,Wheelchair Accessories,LEG STRAP,K0039,Purchase,K0039,1,99999,70.9920,48.7100,NU,,,,247,105,True,,
NY Medicaid,Wheelchair Accessories,ADJUSTABLE ANGLE FOOTPLATE,K0040,Purchase,K0040,1,99999,94.5000,67.5100,NU,,,,248,105,True,,
NY Medicaid,Wheelchair Accessories,LARGE SIZE FOOTPLATE,K0041,Purchase,K0041,1,99999,68.8680,47.8400,NU,,,,249,105,True,,
NY Medicaid,Wheelchair Accessories,STANDARD SIZE FOOTPLATE,K0042,Purchase,K0042,1,99999,46.0920,32.9400,NU,,,,250,105,True,,
NY Medicaid,Wheelchair Accessories,"FOOTREST, LOWER EXTENSION TUBE",K0043,Purchase,K0043,1,99999,26.2440,17.6500,NU,,,,251,105,True,,
NY Medicaid,Wheelchair Accessories,"FOOTREST, UPPER HANGER BRACKET",K0044,Purchase,K0044,1,99999,22.5840,15.0400,NU,,,,252,105,True,,
NY Medicaid,Wheelchair Accessories,"FOOTREST, COMPLETE ASSEMBLY",K0045,Purchase,K0045,1,99999,75.6720,51.1900,NU,,,,253,105,True,,
NY Medicaid,Wheelchair Accessories,"ELEVATING LEGREST, LOWER EXTENSION TUBE",K0046,Purchase,K0046,1,99999,26.3280,17.6800,NU,,,,254,105,True,,
NY Medicaid,Wheelchair Accessories,ELEVATING LEGREST,K0047,Purchase,K0047,1,99999,98.4720,69.1400,NU,,,,255,105,True,,
NY Medicaid,Wheelchair Accessories,RATCHET ASSEMBLY,K0050,Purchase,K0050,1,99999,43.5240,43.5240,NU,,,,256,105,True,,
NY Medicaid,Wheelchair Accessories,CAM RELEASE ASSEMBLY,K0051,Purchase,K0051,1,99999,69.7200,69.7200,NU,,,,257,105,True,,
NY Medicaid,Wheelchair Accessories,"SWINGAWAY, DETACHABLE FOOTRESTS",K0052,Purchase,K0052,1,99999,117.0000,83.5800,NU,,,,258,105,True,,
NY Medicaid,Wheelchair Accessories,"SWINGAWAY, DETACHABLE FOOTRESTS",K0052,Rental,K0052,1,1,11.6880,7.4900,RR,KH,KX,,258,105,True,,
NY Medicaid,Wheelchair Accessories,ELEVATING FOOTRESTS,K0053,Purchase,K0053,1,99999,131.1000,92.2300,NU,,,,259,105,True,,
NY Medicaid,Wheelchair Accessories,SEAT HEIGHT,K0056,Purchase,K0056,1,99999,139.6320,95.1000,NU,,,,265,105,True,,
NY Medicaid,Wheelchair Accessories,SPOKE PROTECTORS,K0065,Purchase,K0065,1,99999,65.2440,36.0000,NU,,,,288,105,True,,
NY Medicaid,Wheelchair Accessories,REAR WHEEL ASSEMBLY,K0069,Purchase,K0069,1,99999,146.7120,146.7120,NU,,,,289,105,True,,
NY Medicaid,Wheelchair Accessories,FRONT CASTER ASSEMBLY,K0071,Purchase,K0071,1,99999,160.3920,50.1100,NU,,,,291,105,True,,
NY Medicaid,Wheelchair Accessories,FRONT CASTER ASSEMBLY,K0072,Purchase,K0072,1,99999,96.5520,42.3000,NU,,,,292,105,True,,
NY Medicaid,Wheelchair Accessories,CASTER PIN LOCK,K0073,Purchase,K0073,1,99999,51.1080,16.6000,NU,,,,293,105,True,,
NY Medicaid,Wheelchair Accessories,FRONT CASTER ASSEMBLY,K0077,Purchase,K0077,1,99999,86.4120,35.9300,NU,,,,294,105,True,,
NY Medicaid,Wheelchair Accessories,DRIVE BELT FOR POWER WHEELCHAIR,K0098,Purchase,K0098,1,99999,35.9880,24.6100,NU,,,,390,105,True,,
NY Medicaid,Wheelchair Accessories,IV HANGER,K0105,Purchase,K0105,1,99999,145.9680,104.3000,NU,,,,428,105,True,,
NY Medicaid,Wheelchair Accessories,12 TO 24 AMP HOUR SEALED LEAD ACID BATTERY,K0733,Purchase,K0733,1,99999,40.9920,40.9920,NU,,,,308,105,True,,
NY Medicaid,,Repair/nonroutine service for DME,K0739,Purchase,K0739,1,999,,,,,,,1282,105,False,EA,Each(es)
NY Medicaid,,Power operated vehicle,K0800,Purchase,K0800,1,99999,1511.6600,1511.6600,,,,,1393,105,True,EA,Each(es)
NY Medicaid,,Power operated vehicle,K0800,Rental,K0800,1,99999,151.1800,151.1800,,,,,1393,105,True,EA,Each(es)
NY Medicaid,,PWC gp 2 std cap chair,K0823,Rental,K0823,1,99999,572.3600,572.3600,,,,,1023,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,"16""WHEELCHAIR - STANDARD - ELR",K1WCDESKELR16,Rental,K0001,1,99999,53.6880,28.0400,RR,,,,571,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,"16""WHEELCHAIR - STANDARD - ELR",K1WCDESKELR16,Purchase,K0001,1,99999,320.5000,280.3900,NU,,,,571,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,"18""WHEELCHAIR - STANDARD - ELR",K1WCDESKELR18,Rental,K0001,1,1,53.6880,28.0400,RR,KH,KX,,572,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,"18""WHEELCHAIR - STANDARD - ELR",K1WCDESKELR18,Purchase,K0001,1,99999,320.5000,280.3900,NU,,,,572,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,"20"" K1 WHEELCHAIR - STANDARD - ELR",K1WCDESKELR20,Rental,K0001,1,99999,53.6880,28.0400,RR,,,,575,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,"20"" K1 WHEELCHAIR - STANDARD - ELR",K1WCDESKELR20,Purchase,K0001,1,99999,320.5000,280.3900,NU,,,,575,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,"18""WHEELCHAIR - STANDARD - FR",K1WCDESKFR,Rental,K0001,1,99999,53.6880,28.0400,RR,,,,573,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,"18""WHEELCHAIR - STANDARD - FR",K1WCDESKFR,Purchase,K0001,1,99999,320.5000,280.3900,NU,,,,573,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,"16""WHEELCHAIR - STANDARD - FR",K1WCDESKFR16,Rental,K0001,1,99999,53.6880,28.0400,RR,,,,568,105,True,EA,Each(es)
NY Medicaid,Wheelchairs - Manual,"16""WHEELCHAIR - STANDARD - FR",K1WCDESKFR16,Purchase,K0001,1,99999,320.5000,280.3900,NU,,,,568,105,True,EA,Each(es)
